customer_id,customer_zip_code_prefix,customer_city,customer_state
9nwi4a1eR7WM,6333,Queimados,RJ
d4Z4YDACJ495,72250,Iguape,SP
3Ir7Ovar2jkc,15155,Sao Paulo,SP
FKwYyWDf8IaK,2855,Guaratuba,PR
MuJC6Val0FWm,33120,Ribeirao Preto,SP
Cwq8zithUaLH,75906,Rio De Janeiro,RJ
nvbDSvq9B6zd,13044,Niteroi,RJ
kiUkzXqDgRNJ,11628,Sao Goncalo,RJ
RUhHrezvQ33L,92323,Santos,SP
8O8cSyAHzowf,7836,Capanema,PR
uk2FZmdXPBTt,89520,Artur Nogueira,SP
DHyHyvcup5wA,3280,Rio De Janeiro,RJ
eSDwlvV2sgTO,46360,Osasco,SP
v0nzIX29MEnI,77823,Ribeirao Preto,SP
kqP2BNKkSWNx,2863,Pederneiras,SP
omjetDwN6B7O,29702,Atibaia,SP
XFsdTZwOd6mP,27533,Brasilia,DF
iVDluMjKpTKd,2929,Porto Alegre,RS
cEk1vguTPk7O,70238,Campinas,SP
ThZJz8lsCEig,57660,Sao Paulo,SP
LjVhKLkKbE91,31530,Formiga,MG
hQwGiUDsAxxX,86050,Arari,MA
NkYM8lTnOHZW,35044,Campinas,SP
7hpUeBlObdpo,17300,Canarana,MT
Yaloazpfad72,30550,Salto,SP
WCpz2lj7Z1T7,13612,Santo Andre,SP
471JT4Xs7Qbl,64180,Belo Horizonte,MG
8m8TeKdfC08a,22773,Maracai,SP
G8IiKeacGo2t,63430,Sao Paulo,SP
lU4e750VNr2q,1415,Juranda,PR
UOxcnyDquA08,39801,Vila Velha,ES
AdfbeTWAcKHf,26185,Barueri,SP
C56XkQKb1it4,26310,Santos Dumont,MG
liGKcYVI4BqJ,1043,Sao Jose Do Ouro,RS
McFAho3zcZ20,30111,Caxias Do Sul,RS
Jdntm51E9Pds,87308,Belo Horizonte,MG
AcjHN0VHGMHG,74916,Sao Paulo,SP
fak4nFuMh30k,25882,Ituiutaba,MG
bKsO8ukpKXwl,17120,Canoas,RS
N76Ep780DWMt,1414,Sao Bernardo Do Campo,SP
4YXKiJXsTIlL,4860,Itaborai,RJ
kahy7stjfBba,8773,Marau,RS
hyIOHzxNnAIz,35350,Bauru,SP
eSjvHLXS8unl,45655,Juiz De Fora,MG
3wXXyuRp13du,36542,Sao Paulo,SP
JPRgBwOVimvh,3925,Sao Bernardo Do Campo,SP
m46Rgy8Bluxu,60411,Cabo Frio,RJ
WoHT8aKoK9Ej,2322,Formosa,GO
H1jIuakDuHai,1435,Brusque,SC
QQcs7BBZa71q,16402,Campinas,SP
YBHFWkyhZqpZ,4274,Rio De Janeiro,RJ
uXcUbx9Ir1Pc,35910,Brasilia,DF
AVTpA1rjRzWF,2029,Porto Alegre,RS
JQySuTofXfTU,95044,Rio De Janeiro,RJ
JJp2FVFJg2YC,78515,Sao Paulo,SP
RJW43GH5ebQ0,39560,Braganca Paulista,SP
ebq6MdncTA9n,13408,Oliveira,MG
zUcxewlP0TgF,91349,Braganca Paulista,SP
fE51rU1gGCjQ,44005,Hortolandia,SP
asQ6hitFEEk3,3710,Belo Horizonte,MG
qc5sYLFZqFAU,7911,Sao Bernardo Do Campo,SP
tcOu64rwmtAP,88960,Londrina,PR
cFomQxv3uVlr,68632,Itabuna,BA
C5xegY4KAgDi,51290,Sao Paulo,SP
nnFLwV8twsLb,58027,Rio De Janeiro,RJ
63WI1z3ZUNQn,36255,Dois Corregos,SP
X40mfNWvqti8,44035,Rio Das Ostras,RJ
Jm8DDVtgdLDa,68980,Sao Bernardo Do Campo,SP
Op4s97PLu9K5,89865,Santo Andre,SP
AERCwspRUPS6,37880,Curitiba,PR
D92u033EdOFW,28800,Merces,MG
UXJ7BWCj8M6K,4474,Sao Roque,SP
ipEh58nEIk3N,64240,Sinop,MT
1vkMxg33DDcl,70737,Osasco,SP
hcn2GJuPi8HD,12410,Porto Alegre,RS
uUV0zRfpdu9I,23035,Rio De Janeiro,RJ
3T7DJ5QhcGbt,59324,Marilia,SP
ucPAAzWTVddT,13580,Caucaia,CE
a6fXIaPvFbNP,26172,Sao Paulo,SP
uQwLjHiDtvl0,69086,Niteroi,RJ
xPmks4T4LiUP,13976,Porto Alegre,RS
nM96rxM6kRlF,62580,Belo Horizonte,MG
8aodkpmlD6cj,98789,Capinzal,SC
Qx1XqXFNqle0,15080,Campos Dos Goytacazes,RJ
iuRTI1zVF4L5,89167,Sao Paulo,SP
vx2Dg4cTdy5v,6147,Visconde Do Rio Branco,MG
KEfykU5JstOF,5756,Sao Paulo,SP
61Ri6vAR1evY,98940,Matao,SP
7Dys3fwsFt3k,4563,Capao Bonito,SP
olGe1Z56n6F8,4567,Itanhaem,SP
j2TQ69EgfR4Q,6401,Planaltina,GO
CyjxqUqPrldw,88350,Passo Fundo,RS
eO8j5l4jh6pJ,65065,Sao Paulo,SP
lLKNdFuTKBrt,14775,Arraial D'Ajuda,BA
O6mgeAowo3ji,2672,Bombinhas,SC
7W5wQqp1u7VR,98300,Contagem,MG
fV7BnYpXLveC,93315,Sao Paulo,SP
YryW1EYKL5I0,83203,Porto Alegre,RS
oABwiPcMwkJt,25055,Farroupilha,RS
lJ915rTQA22G,81350,Guaratingueta,SP
HIC66n7vBMKQ,44970,Sinop,MT
noHgojJhj6SD,83005,Sao Paulo,SP
T2yDGEAPaMtl,59063,Sao Paulo,SP
GBdyWlsmzknQ,51190,Parnamirim,RN
p4cV35QU1LQp,6631,Rio Das Ostras,RJ
MMVojrU0kLSN,39818,Londrina,PR
Lv395YkSJ2Io,11610,Rio De Janeiro,RJ
Lan8H8Ph2r6S,9962,Lins,SP
abqIavO6dj8f,79840,Mesquita,RJ
twNlUdj3tEH4,1525,Guarulhos,SP
ytg2YJk2PwKU,3971,Ponta Grossa,PR
b22vgR2OwM4M,12170,Sao Jose Do Rio Preto,SP
dUJXeJYgjGXK,72850,Salvador,BA
c2Ci5caO1BVl,3505,Sao Paulo,SP
OtW7TbAYsGrL,55250,Itabira,MG
E2j2IQ4p8NZ5,55345,Cuiaba,MT
H9M9G2jHioR5,56330,Sao Paulo,SP
g6eCNEAx5RSk,9411,Aracaju,SE
XmWwlYNiPine,88806,Cascavel,PR
KQQk90thxS5A,58046,Sao Bernardo Do Campo,SP
JUWzP5djWG0V,37610,Itabatan,BA
YSaUPsbDbNI1,4701,Pureza,RJ
K1Q54mHNsmcB,51275,Reginopolis,SP
eSPG8k5P20ak,4635,Pato Branco,PR
UvYTWRezlKW1,23056,Sao Paulo,SP
bFcUekkg2KsJ,5397,Sao Jose Dos Campos,SP
PRIWg3MWzBFL,72151,Sao Jose Dos Campos,SP
bdSA7goZSCaA,2918,Caraguatatuba,SP
xrHzXVuPBshM,32315,Ijui,RS
tZo9hLKviWbL,24934,Belo Horizonte,MG
bTiiIB7kyxeO,5460,Jales,SP
DGiJ5o3NdpTh,4173,Goiania,GO
IsrMyH9g6WaH,2967,Duque De Caxias,RJ
uNX1SirLDV4r,12910,Mogi Das Cruzes,SP
pIsqcsId3Qqs,33822,Brasilia,DF
DBEqvWyVRUej,13857,Franca,SP
LIt6R89lcdAJ,39315,Ibirama,SC
ADdGFrILepLB,4614,Natal,RN
pHirGbszGIBh,40276,Maringa,PR
HQ6fWWGQoZ75,90430,Boituva,SP
xOmu4Xl0XfYq,57740,Nova Iguacu,RJ
4EeYueHxyIQi,89023,Nova Iguacu,RJ
CeN8j27LYQ8q,3734,Sao Paulo,SP
Q9uE7Yqeq7UW,49045,Sao Paulo,SP
SBrXA9joWBl1,2525,Belo Horizonte,MG
vzf1xDbW3Ivz,40070,Guarapari,ES
bW07kP2CrS33,26020,Andorinha,BA
5Y8bnY5wF2hS,87970,Lagoa Grande,PE
VsNAtZVZf1xj,26281,Leme,SP
Q1TgUJFFC6iA,61654,Aracaju,SE
E2L4Rs0vaubn,46550,Sao Paulo,SP
jctl8GezKCMf,98338,Joao Pessoa,PB
9qbJgkA3nT1t,20051,Santo Andre,SP
qI6DtC2udjV7,84290,Brasilia,DF
GdJPwS4D28NZ,2610,Antonio Prado,RS
A4vt2qW3KE9z,72007,Sao Paulo,SP
VVNn24BE9Au2,3191,Rio De Janeiro,RJ
VRc9PeeNvO8h,67020,Campos Dos Goytacazes,RJ
41Yo39qS1kEf,60181,Sao Paulo,SP
ONif2qhvKZ4R,18125,Sao Paulo,SP
8UoonzSPT5XA,71901,Santo Antonio Da Patrulha,RS
b2lZZABjscX1,38447,Rio De Janeiro,RJ
PSzVkvp9bcZP,58297,Camaragibe,PE
7twnCGBUazVG,63010,Sao Paulo,SP
rWz8vP8L7tOq,76985,Sao Paulo,SP
Ifmg673nZfrS,55650,Sao Goncalo Do Amarante,CE
NzZ1M0r6moD4,65180,Mogi Mirim,SP
sPwg5AzJFalo,1144,Santo Andre,SP
3gIQCJeLwWJs,70067,Rio Novo,MG
fSEXgGMXIdId,21615,Goiania,GO
jml0W3HRtc7d,6622,Penedo,AL
8npzd2IYD8pH,12924,Santos,SP
fvHRFDoOCKsI,99025,Sao Paulo,SP
yIbsBeJGIYh3,81050,Mogi Das Cruzes,SP
AIuRuzyVxKrZ,9603,Manhuacu,MG
akYbTYxMcjUo,9445,Uberlandia,MG
8aRYnz8KX0EI,77460,Sao Paulo,SP
U7vNrtDEDQjY,71735,Buriti,MA
J51wOZqehccp,59295,Porto Alegre,RS
SHosK4ZumzFm,48780,Colatina,ES
zfGHz2UvAJyD,23826,Franco Da Rocha,SP
pMA8H4hPDKRz,89176,Vicosa,MG
FxxX07bAJ6Ze,14057,Ilheus,BA
BLpMw6WuZW6y,89520,Artur Nogueira,SP
YJzubONZ9qVw,2525,Belo Horizonte,MG
aBAqJjAAmCT6,48840,Rio De Janeiro,RJ
jUps9GZqBEDO,29192,Rio De Janeiro,RJ
8t8OjkCaWSPh,40444,Sao Paulo,SP
EL5kpWI462he,2736,Bastos,SP
iRir9VUyb8Wd,9720,Vila Velha,ES
DIqyofml8cFR,70232,Sertaozinho,SP
HAU0jTXLyUIg,35420,Piedade,SP
lNkqfpdxoIbr,83331,Taboao Da Serra,SP
FP7Z5oIPlitY,87070,Carapicuiba,SP
lNheKQ9q8leO,13209,Piracicaba,SP
R1O9R0wSVCB4,3801,Borborema,SP
sBSP2Hawl6OQ,21340,Forquilha,CE
1kZOqSqt9MfM,3984,Linhares,ES
1RK2sULACAIx,6774,Campos Dos Goytacazes,RJ
tpslJ9Xvie03,85150,Carpina,PE
d5CAtE6UY6ti,88845,Rio De Janeiro,RJ
zNomLT7D39JG,97845,Guarei,SP
Z7f6bqObRvvp,59856,Gravata,PE
XUPIy0pOUWTy,11602,Maringa,PR
BqIV06RYXbKc,58625,Pindamonhangaba,SP
0a1v3IKk9lwT,6774,Campos Dos Goytacazes,RJ
8ZOGpitybAOQ,12502,Presidente Prudente,SP
dFcv4HeBs46V,65415,Porto Velho,RO
HHtspU5bttUd,36913,Coromandel,MG
nGkSzkQh1RVV,2631,Rio De Janeiro,RJ
6It2hBLPMYd6,27533,Brasilia,DF
bCRogfrZ978L,39960,Botucatu,SP
0FJby7g2pCKa,3272,Barueri,SP
nNkF2hPujnGu,64034,Seringueiras,RO
ysNbzZc7uUGQ,38040,Santa Branca,SP
mSk1uPPoJ2um,7133,Gravatai,RS
QCSI9r0FShkO,97544,Goiania,GO
fppgSSP1Z7wb,74473,Ribeirao Preto,SP
jcP4Y9QLqk3g,57520,Sao Jose Dos Campos,SP
47GcbOAb5zIs,48730,Paracatu,MG
lcIIKnOdayfW,28650,Sao Mateus,ES
jOrE1GMkvuEJ,35680,Barro,CE
SZEgzUsBrjrk,18131,Belo Horizonte,MG
GPG0AOstEISC,87020,Santo Andre,SP
GH1JY6ErnvkQ,4011,Campinas,SP
VY8n6UdpaCYj,27175,Sao Paulo,SP
Yjhvjn6AmShG,58625,Pindamonhangaba,SP
noP9AUsxQvIe,24020,Santa Maria,RS
CtRXaUzpKOHD,47950,Sao Paulo,SP
JtAvqYLXtDaD,50070,Cordeiropolis,SP
HvvrqH0xU0UI,9657,Juiz De Fora,MG
bISs9POWaOvE,29212,Sao Paulo,SP
XI898UBCEb4J,13640,Rio De Janeiro,RJ
XcsLoKS18l2d,1243,Rio De Janeiro,RJ
22DBsiwtcCJC,63700,Sao Paulo,SP
d54GNObGPlZk,3711,Benedito Novo,SC
jJV5sRaSP4Zo,99714,Jose Bonifacio,SP
VeY04rH3UU2P,3102,Rio De Janeiro,RJ
XNLQ5AnNVWJh,30662,Santos,SP
2tsX8tZv6V4L,13210,Cafeara,PR
cN2Cy7pzatdv,11045,Coelho Neto,MA
MpaeDFlhw6Ro,29701,Sao Paulo,SP
ctSHzge1DLqd,27143,Blumenau,SC
TozU4FA9woiG,36546,Ribeirao Das Neves,MG
gIRLIUkZWwEl,14680,Belo Horizonte,MG
8W7SLWbSW7Nm,64578,Belo Horizonte,MG
vYxMoYnz3Yfp,32689,Sao Paulo,SP
8T02UEmYrfYY,98600,Sao Paulo,SP
MLZemKEpVLAE,30570,Belo Horizonte,MG
3B3mLVdn7rOY,44245,Cuiaba,MT
STm5R8XFGY6p,31980,Sao Bernardo Do Campo,SP
WS3GYkekZ599,29360,Sao Paulo,SP
lt1MeUFIde5C,56950,Boninal,BA
5UKNnDRi79VR,2964,Curitiba,PR
rZ4SN4dHfT0n,12324,Araruama,RJ
aM7Reu53l184,93614,Cariacica,ES
2amOoiW2nx1J,11065,Mage,RJ
FToMVBbSpFkh,41311,Santos,SP
bmsUxFf2RcMF,16056,Rio De Janeiro,RJ
BnZ7qnY1IJfX,6018,Sao Paulo,SP
iCZMQTujaJYd,66825,Brusque,SC
uSy8ejKaUSK8,77600,Maua,SP
jlHJaYIwA7Cu,88310,Betim,MG
BRgZ3KjxHq5d,65091,Aracatuba,SP
AlzBwxJc8X73,3505,Sao Paulo,SP
w7C6dQg1E6mf,32661,Junqueiropolis,SP
ORYxhJwcNCHy,2238,Sao Paulo,SP
64VnGKNeMKIX,36328,Ribeirao Preto,SP
VRsYhQYhgdQg,2418,Osasco,SP
cv9cv4r0erWL,89227,Fortaleza,CE
s1KRqUlfMVdC,18310,Rio De Janeiro,RJ
vzs0faw5Xpul,70336,Praia Grande,SP
YygxSaawI0Gf,4534,Jaguariaiva,PR
VXy0ZPAjNeJr,4411,Santo Andre,SP
XsiLbN2eiCJI,96020,Braganca Paulista,SP
TKx6RGWawhWm,12610,Tangara Da Serra,MT
o9UBMlEUYtNn,6343,Piracicaba,SP
1EdtLvUjZqvY,60511,Sao Paulo,SP
7CP10amCXihj,71009,Sao Paulo,SP
IAWJygkgNYQB,3345,Rio De Janeiro,RJ
Qe2eYUEfSg9L,45645,Sao Goncalo Do Sapucai,MG
zacZDTKeelDl,95727,Uberaba,MG
di0WPjcqzx7l,9810,Recife,PE
w6LkP9AhAgua,58540,Rio De Janeiro,RJ
CbfacMxhQsnk,71915,Campinas,SP
gHwNclJRWsRp,9785,Jundiai,SP
TPAUXz1VNbdU,78587,Novo Hamburgo,RS
Gf6tza639Nrn,6270,Macae,RJ
p6knliOx8Mqv,26051,Florianopolis,SC
DgXypAWmWwHr,4763,Sao Paulo,SP
uZNiZQ9zzbqR,17510,Goiania,GO
4ey7NY93Kmkn,48860,Carmo Do Rio Claro,MG
gZx8zDpwBbtq,4581,Canoas,RS
aUpRCldNKLFa,31930,Piracicaba,SP
k8xS8r2VFvyE,4046,Chapeco,SC
rTvFmJmoNp7Q,13848,Nova Ubirata,MT
KvWxwHHBx5SU,14055,Rio De Janeiro,RJ
WC7zgPCMvMtN,58430,Sao Paulo,SP
ZLt00lPW0E46,5581,Rio De Janeiro,RJ
PGTW9mIB4jYh,45065,Sao Paulo,SP
rDx4alXryszO,4335,Santo Andre,SP
96Vbgm8Hp8NM,88060,Sao Paulo,SP
FKkQsgSEEqmr,4402,Colombo,PR
3AydrWQF5hlY,36780,Barrocas,BA
KrsV0tXvz5T8,39445,Guarani,MG
7tjEEk9so5l7,70292,Sao Goncalo,RJ
ymWOf7b8CPeF,5894,Curitiba,PR
8Q0EtBPoAVTy,83203,Porto Alegre,RS
WO3fu1nGpdNP,2837,Sao Luis,MA
a4EECfwGDLeI,84602,Maracanau,CE
veEzDMfe7kUr,2848,Mogi Das Cruzes,SP
Uf36P1bx8Yzi,79086,Curitiba,PR
s0mGPShoFmcw,66810,Erechim,RS
LATwpgiDyRwB,65042,Guaira,SP
lwaNKYGx4nbp,78200,Camocim,CE
9Ri3amE99N4V,70745,Lages,SC
zXtZjzSWMotk,3410,Sao Caetano Do Sul,SP
ppfzBPou7Cz7,74460,Niteroi,RJ
Aj94XfgZmk6T,88810,Santa Barbara D'Oeste,SP
xi4ysiFgg8SX,15070,Viana,MA
diEwerxCqXPA,7794,Aparecida De Goiania,GO
hWORLvBv8uz1,23870,Rio De Janeiro,RJ
6QmB65PBBaKH,1106,Sinop,MT
EAbV5wOlqEEf,45920,Sao Paulo,SP
93GBJ5vpVmdh,46875,Campinas,SP
BLlkv5aHhKWk,2321,Barbacena,MG
Z1sx5HHzNLOo,37980,Piracicaba,SP
reAn46AlPV4p,41615,Sao Paulo,SP
iDixfp7OcFt8,79210,Sao Paulo,SP
6oYodzsHV3Z3,6865,Sao Paulo,SP
hDpZUB1MQXw3,20735,Umuarama,PR
BiNsY34eZDix,17014,Sao Paulo,SP
e5lwAykRxX9f,45055,Sao Gotardo,MG
fQ6cKSORI4rK,78118,Sorocaba,SP
HyDJjLrRBT0S,1237,Frutal,MG
hToB2DzLi2Oj,26450,Saquarema,RJ
x1lR4mjxt2Ji,78118,Sorocaba,SP
PYoXnwUpMohz,70238,Campinas,SP
KM5PwgYkgYeA,86770,Ferraz De Vasconcelos,SP
MygpY4OJykTk,4777,Sao Paulo,SP
sftV3gZbMqGf,41280,Santo Andre,SP
6p6WFAPBkDKi,98200,Guapore,RS
m3J2uCO2blk5,24141,Sao Paulo,SP
DRgr5mxIFFlw,2128,Cacu,GO
Qihnh6GC3mW2,23894,Porto Alegre,RS
vh2wjFV6rLC9,35500,Belo Horizonte,MG
9ZCwWoinVB7I,19014,Ribeirao Pires,SP
VAFEdPDBKCOw,16130,Limeira,SP
pl9piNG3eIhX,78543,Sao Joao De Meriti,RJ
RUmwaKjBLHuQ,81130,Pelotas,RS
ZwOF5ZevbE8e,13278,Parapua,SP
d4e7lk5MOYLb,49535,Celso Ramos,SC
m3f19p8Jxjws,8160,Corumba,MS
C3V33NxZBiLk,2133,Quixada,CE
siyXNpahyHYg,78068,Parnamirim,RN
fzgS6hfMyEZb,5798,Curitiba,PR
WzgIwDD9dJUq,76907,Fortaleza,CE
oT17EGbiFgBw,7182,Cantagalo,RJ
djXxc10b5sXT,4127,Juazeiro,BA
mIcKQULGO6Iu,5282,Santana De Parnaiba,SP
T6kG3JY5jvPn,74660,Rio De Janeiro,RJ
ICUqEqm6Fubt,4059,Saloa,PE
bq6S7WwteGW7,75130,Casa Nova,BA
2fKd8nP4VQXS,4846,Guanambi,BA
SCxSBvLgdpSs,3946,Itaborai,RJ
tP9d0ciMWcb8,29192,Rio De Janeiro,RJ
1lcnuZ5i64c5,74810,Garanhuns,PE
FzaKhNNO5UFL,86073,Diadema,SP
G8AYW9YKwbhU,74917,Canoas,RS
d2ztNbbZwRbI,4603,Rio De Janeiro,RJ
MOQe7EOT6ZRD,5422,Santana Do Livramento,RS
WGKGaFu57fXX,3756,Ponta Grossa,PR
xoVcwLuaiQ02,52150,Goiania,GO
EDlEdPAyZ83q,58278,Conceicao Do Coite,BA
IXR0m8jN0GM5,15102,Vila Velha,ES
NVz7eHFL63TQ,27947,Vila Velha,ES
NHZ4dPRTzwTg,88504,Brasilia,DF
n98v5tp83LUJ,77310,Osasco,SP
iNtkgqGRC6ZH,8717,Sao Paulo,SP
fBFib7eQeLMb,78675,Sao Paulo,SP
HAW3TzXQdexU,29192,Rio De Janeiro,RJ
7lqhPl57bMbI,3046,Sao Paulo,SP
nD7RzArNVeMZ,58071,Taubate,SP
vAxBqSUwiPOu,9401,Morro Da Fumaca,SC
KgOQRPb3Mi8z,5831,Sao Paulo,SP
Nx6b9R3VIUw1,89084,Cotia,SP
7da3GUFX6vgh,18703,Sao Paulo,SP
Y67uEfr7QKJ3,15773,Belem,AL
KIBLwKkhsw07,15803,Salvador,BA
oh1rO85i55s4,85506,Igrejinha,RS
WjSCXtbhosA7,5044,Sao Paulo,SP
cnxZKfsATN8K,84269,Itariri,SP
9SVR1S9MOqnQ,1517,Santa Maria,RS
UcJ3EXSiuqkh,19814,Itapecerica Da Serra,SP
EbK8tPs2bCCn,85670,Maringa,PR
pNlIvz4rH24Y,23890,Carai,MG
ciE9rK5ZlFMB,1414,Sao Bernardo Do Campo,SP
sucj3U1tp6Rt,87580,Rio De Janeiro,RJ
iJ3T31xD43Zz,63610,Rio De Janeiro,RJ
frCCgvIfq4E5,4612,Sao Paulo,SP
PAY5Up5upN9B,38067,Guarulhos,SP
9MsuPxHqGe9E,76860,Brasilia,DF
ebVKHpaLmf0I,1544,Rio De Janeiro,RJ
3ILsW6kDYX9j,88334,Manaus,AM
slKfb1p726Od,17600,Sao Paulo,SP
pY5913HYa8R1,1202,Agua Boa,MT
vUz5azEqbV1V,76382,Sao Paulo,SP
up1Ma3CL61wJ,25905,Aruana,GO
hN3OkdD5nYpW,8310,Sao Roque,SP
IqGkUKlkaSu5,95575,Rio De Janeiro,RJ
OJsy6AemlXZi,69086,Niteroi,RJ
x112yCraGYzm,41342,Itapevi,SP
Fb3gciqWyKJ7,83203,Porto Alegre,RS
lvpwOWmIlwLu,86870,Sao Paulo,SP
DaSVXkBjxgUW,84285,Sao Paulo,SP
Qhi643Xoyyr1,8880,Seara,SC
Hw6s7e2ZYpsc,6785,Santiago,RS
z0wvSlcmUW6l,16430,Juiz De Fora,MG
FIWIxgP50z3E,27536,Cotia,SP
obghM860jDnx,35580,Suzano,SP
kxdXHMCVZasx,7835,Valenca,RJ
1Jq4oooGaXGh,62190,Niteroi,RJ
zygXdBimta2C,8371,Pinhao,PR
wHHTMRPUnYf8,82940,Paulinia,SP
t2pIZqdVZFx9,89167,Sao Paulo,SP
PHWClSa3fIaU,29115,Sao Jose Dos Campos,SP
LDnT4zxXdhKQ,29056,Ariranha,SP
Ujh1Sg9Nxv4j,95185,Sapiranga,RS
j7xiCfsqFwA5,41217,Porto Alegre,RS
CKeKMJvTWTg3,22711,Guarulhos,SP
lVbcZUmJk8FO,90430,Boituva,SP
xOXXC3kIIC2C,5017,Mogi Das Cruzes,SP
8Gc6180XcGn0,6604,Mogi Mirim,SP
In9CsBa90aiO,4788,Nova Friburgo,RJ
kCCKZqnoInny,15035,Ipatinga,MG
kTMf6t3s2NzS,88508,Itapecerica Da Serra,SP
IA7XRRcjmK1P,71050,Porto Alegre,RS
zQprFXYzylo7,86805,Canoas,RS
6zsQMG3mYAJC,1320,Sao Paulo,SP
VfxraIdfBuNn,4335,Santo Andre,SP
5Bb87jVWIoXc,15710,Santaluz,BA
bUMDqqtgobPR,9371,Matozinhos,MG
aF4alufFxdFk,46550,Sao Paulo,SP
wF6Mkwd9Jcop,64578,Belo Horizonte,MG
LrShZR2allNB,73081,Porto Alegre,RS
HvStJNdqJRje,4102,Florianopolis,SC
f7DtGtOzos3k,4087,Itamonte,MG
RKDgFN64Akvw,61760,Caninde De Sao Francisco,SE
eV8xPV3OeVz9,18380,Sao Goncalo,RJ
IFs1JRoJKr3e,55800,Sao Paulo,SP
kWrYE6mPqLwP,62190,Niteroi,RJ
Yl9wujFwF2uH,77695,Sao Paulo,SP
v1t4tqBJ4Vuw,45540,Santa Rosa De Viterbo,SP
sLZbGWlUvKnm,2734,Assis,SP
U0Q0Rjra3Tqs,95173,Campinas,SP
2Tn84w6f4QzY,99855,Belem,PA
iqs8MNS0C6Jz,85851,Sumare,SP
6dMFA3tZG7CO,66115,Jundiai,SP
DvZLTxyp9afq,13221,Contagem,MG
hF8rU9wpVCNZ,29703,Sao Paulo,SP
nR2j7QomHyAe,75440,Palmas,TO
PSPhXQF0MuBC,4154,Belo Horizonte,MG
as1n7zrV0yLT,45300,Sao Carlos,SP
tRJ1DIHD4mjy,4784,Fortaleza,CE
TqnzKafcNR2E,70344,Porto Alegre,RS
N6exbJidcHGV,35660,Sao Paulo,SP
6fjQLz1Q1cEW,95013,Coruripe,AL
x3hUa6gXPsHD,3471,Balneario Camboriu,SC
BuM3WegIOYI4,55034,Jacarei,SP
Dd1fb7bLgJfH,29162,Rio De Janeiro,RJ
ZMpaj8uriOJ2,18115,Sao Goncalo,RJ
75nea8nQCZ0r,41906,Mage,RJ
rGAAelrG2dwo,32920,Sao Goncalo,RJ
mkKaY1NsmxV1,40015,Sao Jose Do Rio Preto,SP
yojPCeT9cNCw,74460,Niteroi,RJ
1U6vDcoOXzl6,3383,Sao Paulo,SP
7gpShkxbKFO5,13348,Angra Dos Reis,RJ
BwwtC5VJeddE,14055,Rio De Janeiro,RJ
oTqmq9i4L0GN,28992,Italva,RJ
9uuAVk0T8njm,14740,Rio De Janeiro,RJ
kZrAqrM80jq2,88790,Belo Horizonte,MG
ocHsd8V1QCUh,87005,Curitiba,PR
X4QhxHNf4Ql6,54320,Governador Valadares,MG
ZYAjiC7bPd8x,88810,Santa Barbara D'Oeste,SP
pAf24LSZVmEt,81460,Joao Monlevade,MG
EjirexG1ySq0,98005,Goiania,GO
UsEWBRtwYlOC,44220,Sao Paulo,SP
z1ioKpUtq79D,85835,Lagoa Santa,MG
BELuGapVfdFl,7033,Guanhaes,MG
LqvCOBHG02Bw,5890,Petrolina,PE
TLthYW9XS8GX,14730,Sao Paulo,SP
5kTSHFkVCy6H,86290,Ituiutaba,MG
qQdN2IgkP4H4,9407,Santa Cruz Do Sul,RS
Q3I7CMAKCo1e,53610,Sao Jose,SC
uEPCT2rGlJfX,88504,Brasilia,DF
YpmgSt5NC8yi,93010,Rio De Janeiro,RJ
p1x2W3nV938J,5707,Conselheiro Lafaiete,MG
5IIRTvmk8ZyG,50670,Campo Novo Do Parecis,MT
dWfP0JZvP2n5,58135,Indaial,SC
YSXPda6NBSsy,7700,Quata,SP
XHpcsIZTeF0q,39445,Guarani,MG
Sjmx0MzO7ZeG,3943,Guaruja,SP
bxpsBs9ZH0BC,4031,Curitiba,PR
iTAlg6yaBtsC,7123,Jaboatao Dos Guararapes,PE
8HkwYQkujRCN,12324,Araruama,RJ
8efEZkWZOsmS,6147,Visconde Do Rio Branco,MG
ifq5l9IIWYVt,1223,Itaperuna,RJ
3SM5bfIlTErM,83030,Toledo,PR
VfS62o4G3KGD,3222,Feira De Santana,BA
abhkEcoKs9XM,82100,Rio De Janeiro,RJ
lzAprtb7AxI1,92323,Santos,SP
p3i3p26nKI0f,14030,Novo Hamburgo,RS
xqYpsM1ELZz0,6462,Sao Paulo,SP
xsJ7KE7qOrRy,91180,Rio De Janeiro,RJ
TUOxoMvhcScP,9672,Santo Andre,SP
j2tZy9MgUtwE,54470,Patos De Minas,MG
uZPHlpYyGsDj,74020,Sao Paulo,SP
AJrWGnnEq5Pk,64465,Mogi Das Cruzes,SP
1cd5KG92tAzv,42800,Lindoia,SP
X6aYl99VPW8z,17410,Guarulhos,SP
oGSuTE6XSAof,15310,Xique-Xique,BA
xnsiJ4xRr1to,19740,Brasilia,DF
cbex92VCN8Dh,39530,Praia Grande,SP
hpy0Y4ewdG3I,54352,Lucelia,SP
zIoMIeWWjSqn,88123,Sao Jose Dos Campos,SP
1ICKDnqIyyo1,3665,Caxambu Do Sul,SC
ikIrNBNTX3JL,54250,Belo Horizonte,MG
lJgsRoXUbAG7,47650,Sao Paulo,SP
iEDhREC144Al,4567,Itanhaem,SP
aeSHH6se0CQ8,47970,Sao Paulo,SP
vAwRLcyPs2sI,1417,Sao Paulo,SP
